Game Number,Move Number,Player,Move,Board,Comment
571,57,White,h6g5,"r . . . . . k .
. p . . . p . .
. . . . . . . Q
. . . p . p . .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .",
571,58,Black,g8f8,"r . . . . . k .
. p . . . p . .
. . . . . . . .
. . . p . p Q .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .",
571,59,White,g5f6,"r . . . . k . .
. p . . . p . .
. . . . . . . .
. . . p . p Q .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .",
571,60,Black,f8g8,"r . . . . k . .
. p . . . p . .
. . . . . Q . .
. . . p . p . .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .",
571,61,White,f6f5,"r . . . . . k .
. p . . . p . .
. . . . . Q . .
. . . p . p . .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .","First off, black cannot move the Q from a2 with check."
571,62,Black,a2d2,"r . . . . . k .
. p . . . p . .
. . . . . . . .
. . . p . Q . .
. . . . . . . .
p . P . . . . P
q . . . . P P .
. . . . R . K .",
571,63,White,e1e7,"r . . . . . k .
. p . . . p . .
. . . . . . . .
. . . p . Q . .
. . . . . . . .
p . P . . . . P
. . . q . P P .
. . . . R . K .","Secondly, black's R must spend a tempo coming to the passive f8-square."
571,64,Black,a8f8,"r . . . . . k .
. p . . R p . .
. . . . . . . .
. . . p . Q . .
. . . . . . . .
p . P . . . . P
. . . q . P P .
. . . . . . K .",
571,65,White,f5g4,". . . . . r k .
. p . . R p . .
. . . . . . . .
. . . p . Q . .
. . . . . . . .
p . P . . . . P
. . . q . P P .
. . . . . . K .",
571,66,Black,g8h7,". . . . . r k .
. p . . R p . .
. . . . . . . .
. . . p . . . .
. . . . . . Q .
p . P . . . . P
. . . q . P P .
. . . . . . K .",
571,67,White,e7e5,". . . . . r . .
. p . . R p . k
. . . . . . . .
. . . p . . . .
. . . . . . Q .
p . P . . . . P
. . . q . P P .
. . . . . . K .",
571,68,Black,d2h6,". . . . . r . .
. p . . . p . k
. . . . . . . .
. . . p R . . .
. . . . . . Q .
p . P . . . . P
. . . q . P P .
. . . . . . K .",
571,69,White,e5h5,". . . . . r . .
. p . . . p . k
. . . . . . . q
. . . p R . . .
. . . . . . Q .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,70,Black,f8a8,". . . . . r . .
. p . . . p . k
. . . . . . . q
. . . p . . . R
. . . . . . Q .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,71,White,g4f5,"r . . . . . . .
. p . . . p . k
. . . . . . . q
. . . p . . . R
. . . . . . Q .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,72,Black,h7g7,"r . . . . . . .
. p . . . p . k
. . . . . . . q
. . . p . Q . R
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,73,White,h5h6,"r . . . . . . .
. p . . . p k .
. . . . . . . q
. . . p . Q . R
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,74,Black,g7h6,"r . . . . . . .
. p . . . p k .
. . . . . . . R
. . . p . Q . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,75,White,f5f6,"r . . . . . . .
. p . . . p . .
. . . . . . . k
. . . p . Q . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,76,Black,h6h7,"r . . . . . . .
. p . . . p . .
. . . . . Q . k
. . . p . . . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,77,White,f6f7,"r . . . . . . .
. p . . . p . k
. . . . . Q . .
. . . p . . . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,78,Black,h7h8,"r . . . . . . .
. p . . . Q . k
. . . . . . . .
. . . p . . . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",
571,79,White,f7b7,"r . . . . . . k
. p . . . Q . .
. . . . . . . .
. . . p . . . .
. . . . . . . .
p . P . . . . P
. . . . . P P .
. . . . . . K .",Karpov's precise play yields big dividends. Black cannot even keep his R on the a-file.  Vaganian resigned.
572,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R","The following game is, I think, a very instructive and thematic example of what black is playing for in the King's Gambit with 3...g5. All of black's strategy is based around keeping the ""weakling"" pawn on f4 alive, because from a dynamic point of view it is incredibly annoying. Therefore, it is also a nice illustration of modern chess."
572,2,Black,e7e5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
572,3,White,f2f4,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . p . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
572,4,Black,e5f4,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . p . . .
. . . . P P . .
. . . . . . . .
P P P P . . P P
R N B Q K B N R",
572,5,White,g1f3,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . . . . .
. . . . P p . .
. . . . . . . .
P P P P . . P P
R N B Q K B N R",
572,6,Black,g7g5,"r n b q k b n r
p p p p . p p p
. . . . . . . .
. . . . . . . .
. . . . P p . .
. . . . . N . .
P P P P . . P P
R N B Q K B . R",
572,7,White,h2h4,"r n b q k b n r
p p p p . p . p
. . . . . . . .
. . . . . . p .
. . . . P p . .
. . . . . N . .
P P P P . . P P
R N B Q K B . R",
572,8,Black,g5g4,"r n b q k b n r
p p p p . p . p
. . . . . . . .
. . . . . . p .
. . . . P p . P
. . . . . N . .
P P P P . . P .
R N B Q K B . R",
572,9,White,f3e5,"r n b q k b n r
p p p p . p . p
. . . . . . . .
. . . . . . . .
. . . . P p p P
. . . . . N . .
P P P P . . P .
R N B Q K B . R",
572,10,Black,d7d6,"r n b q k b n r
p p p p . p . p
. . . . . . . .
. . . . N . . .
. . . . P p p P
. . . . . . . .
P P P P . . P .
R N B Q K B . R","This is not necessarily better than 5...Nf6, but, to the extent that it is the beginning of a thematic plan black implements very nicely in this game, it deserves an exclam. Black has to choose between staying a pawn ahead and keeping the easy to protect g4-pawn, or allowing white to equalize material while the weak f4-pawn continues its precarious existence. He makes the dynamic choice because the f4-pawn is a great nuisance for white, blocking the f-file and the dark-squared bishop."
572,11,White,e5g4,"r n b q k b n r
p p p . . p . p
. . . p . . . .
. . . . N . . .
. . . . P p p P
. . . . . . . .
P P P P . . P .
R N B Q K B . R",
572,12,Black,g8f6,"r n b q k b n r
p p p . . p . p
. . . p . . . .
. . . . . . . .
. . . . P p N P
. . . . . . . .
P P P P . . P .
R N B Q K B . R",
572,13,White,g4f6,"r n b q k b . r
p p p . . p . p
. . . p . n . .
. . . . . . . .
. . . . P p N P
. . . . . . . .
P P P P . . P .
R N B Q K B . R",
572,14,Black,d8f6,"r n b q k b . r
p p p . . p . p
. . . p . N . .
. . . . . . . .
. . . . P p . P
. . . . . . . .
P P P P . . P .
R N B Q K B . R",
572,15,White,b1c3,"r n b . k b . r
p p p . . p . p
. . . p . q . .
. . . . . . . .
. . . . P p . P
. . . . . . . .
P P P P . . P .
R N B Q K B . R",
572,16,Black,c7c6,"r n b . k b . r
p p p . . p . p
. . . p . q . .
. . . . . . . .
. . . . P p . P
. . N . . . . .
P P P P . . P .
R . B Q K B . R",
572,17,White,d1f3,"r n b . k b . r
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p . P
. . N . . . . .
P P P P . . P .
R . B Q K B . R",This move carries behind it the devious threat of 10.g4. If white could get that in it would stem black's counterplay on the g-file.
572,18,Black,h8g8,"r n b . k b . r
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p . P
. . N . . Q . .
P P P P . . P .
R . B . K B . R",
572,19,White,f3f2,"r n b . k b r .
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p . P
. . N . . Q . .
P P P P . . P .
R . B . K B . R",
572,20,Black,c8g4,"r n b . k b r .
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p . P
. . N . . . . .
P P P P . Q P .
R . B . K B . R",
572,21,White,d2d3,"r n . . k b r .
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p b P
. . N . . . . .
P P P P . Q P .
R . B . K B . R",
572,22,Black,f8h6,"r n . . k b r .
p p . . . p . p
. . p p . q . .
. . . . . . . .
. . . . P p b P
. . N P . . . .
P P P . . Q P .
R . B . K B . R",
572,23,White,c3e2,"r n . . k . r .
p p . . . p . p
. . p p . q . b
. . . . . . . .
. . . . P p b P
. . N P . . . .
P P P . . Q P .
R . B . K B . R","White decides he would like to be a pawn ahead, but in doing so he spends precious time and fails to solve the problem of exactly how to develop.  Furthermore, now if the c1-bishop ever moves the b2-pawn will hang."
572,24,Black,b8d7,"r n . . k . r .
p p . . . p . p
. . p p . q . b
. . . . . . . .
. . . . P p b P
. . . P . . . .
P P P . N Q P .
R . B . K B . R",
572,25,White,e2f4,"r . . . k . r .
p p . n . p . p
. . p p . q . b
. . . . . . . .
. . . . P p b P
. . . P . . . .
P P P . N Q P .
R . B . K B . R",
572,26,Black,e8c8,"r . . . k . r .
p p . n . p . p
. . p p . q . b
. . . . . . . .
. . . . P N b P
. . . P . . . .
P P P . . Q P .
R . B . K B . R",
572,27,White,g2g3,". . k r . . r .
p p . n . p . p
. . p p . q . b
. . . . . . . .
. . . . P N b P
. . . P . . . .
P P P . . Q P .
R . B . K B . R",
572,28,Black,f6e5,". . k r . . r .
p p . n . p . p
. . p p . q . b
. . . . . . . .
. . . . P N b P
. . . P . . P .
P P P . . Q . .
R . B . K B . R",
572,29,White,f1g2,". . k r . . r .
p p . n . p . p
. . p p . . . b
. . . . q . . .
. . . . P N b P
. . . P . . P .
P P P . . Q . .
R . B . K B . R",
572,30,Black,f7f5,". . k r . . r .
p p . n . p . p
. . p p . . . b
. . . . q . . .
. . . . P N b P
. . . P . . P .
P P P . . Q B .
R . B . K . . R",
572,31,White,e1g1,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q p . .
. . . . P N b P
. . . P . . P .
P P P . . Q B .
R . B . K . . R",
572,32,Black,f5e4,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q p . .
. . . . P N b P
. . . P . . P .
P P P . . Q B .
R . B . . R K .",
572,33,White,c1d2,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . p N b P
. . . P . . P .
P P P . . Q B .
R . B . . R K .","White approaches the position thus; the b2-pawn is immune because of Qxa7 in conjunction with Rb1, so it's time to finish development by mobilizing his rooks, and to get out of danger.  Apparently it was better to be greedy with 17.Bxe4 or even 17.dxe4.  The main idea would be to stop black's next, but it is hard to imagine white ever exploiting his extra pawn on the kingside since he is under so much pressure there."
572,34,Black,g4f3,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . p N b P
. . . P . . P .
P P P B . Q B .
R . . . . R K .","After this the g-file looks much more sensitive, and black can use the g4 square for his operations as well."
572,35,White,a1e1,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . p N . P
. . . P . b P .
P P P B . Q B .
R . . . . R K .",
572,36,Black,d8f8,". . k r . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . p N . P
. . . P . b P .
P P P B . Q B .
. . . . R R K .",
572,37,White,d3e4,". . k . . r r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . p N . P
. . . P . b P .
P P P B . Q B .
. . . . R R K .",
572,38,Black,f3g2,". . k . . r r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N . P
. . . . . b P .
P P P B . Q B .
. . . . R R K .",
572,39,White,g1g2,". . k . . r r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N . P
. . . . . . P .
P P P B . Q b .
. . . . R R K .",
572,40,Black,g8g4,". . k . . r r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N . P
. . . . . . P .
P P P B . Q K .
. . . . R R . .",
572,41,White,g2h3,". . k . . r . .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N r P
. . . . . . P .
P P P B . Q K .
. . . . R R . .",
572,42,Black,f8g8,". . k . . r . .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N r P
. . . . . . P K
P P P B . Q . .
. . . . R R . .",
572,43,White,f1g1,". . k . . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N r P
. . . . . . P K
P P P B . Q . .
. . . . R R . .","Does white play the King's Gambit to come out like this, curled up into a miserable shell?  Black's strategy has been wholly successful, but he still needs to find a way to cash in."
572,44,Black,d7f6,". . k . . . r .
p p . n . . . p
. . p p . . . b
. . . . q . . .
. . . . P N r P
. . . . . . P K
P P P B . Q . .
. . . . R . R .",
572,45,White,f2f3,". . k . . . r .
p p . . . . . p
. . p p . n . b
. . . . q . . .
. . . . P N r P
. . . . . . P K
P P P B . Q . .
. . . . R . R .",
572,46,Black,e5e7,". . k . . . r .
p p . . . . . p
. . p p . n . b
. . . . q . . .
. . . . P N r P
. . . . . Q P K
P P P B . . . .
. . . . R . R .",Subtle.  He wants to take the knight without allowing gxf4.
572,47,White,g1g2,". . k . . . r .
p p . . q . . p
. . p p . n . b
. . . . . . . .
. . . . P N r P
. . . . . Q P K
P P P B . . . .
. . . . R . R .",
572,48,Black,h6f4,". . k . . . r .
p p . . q . . p
. . p p . n . b
. . . . . . . .
. . . . P N r P
. . . . . Q P K
P P P B . . R .
. . . . R . . .",
572,49,White,d2f4,". . k . . . r .
p p . . q . . p
. . p p . n . .
. . . . . . . .
. . . . P b r P
. . . . . Q P K
P P P B . . R .
. . . . R . . .",
572,50,Black,e7e6,". . k . . . r .
p p . . q . . p
. . p p . n . .
. . . . . . . .
. . . . P B r P
. . . . . Q P K
P P P . . . R .
. . . . R . . .",
572,51,White,h3h2,". . k . . . r .
p p . . . . . p
. . p p q n . .
. . . . . . . .
. . . . P B r P
. . . . . Q P K
P P P . . . R .
. . . . R . . .",
572,52,Black,f6h5,". . k . . . r .
p p . . . . . p
. . p p q n . .
. . . . . . . .
. . . . P B r P
. . . . . Q P .
P P P . . . R K
. . . . R . . .",
572,53,White,e1e2,". . k . . . r .
p p . . . . . p
. . p p q . . .
. . . . . . . n
. . . . P B r P
. . . . . Q P .
P P P . . . R K
. . . . R . . .",
572,54,Black,g8f8,". . k . . . r .
p p . . . . . p
. . p p q . . .
. . . . . . . n
. . . . P B r P
. . . . . Q P .
P P P . R . R K
. . . . . . . .",
572,55,White,e2f2,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . n
. . . . P B r P
. . . . . Q P .
P P P . R . R K
. . . . . . . .",
572,56,Black,h5f4,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . n
. . . . P B r P
. . . . . Q P .
P P P . . R R K
. . . . . . . .","It's time.  White's position suddenly flops undramatically, obscuring the fine play that brought us to this point."
572,57,White,g3f4,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . .
. . . . P n r P
. . . . . Q P .
P P P . . R R K
. . . . . . . .",
572,58,Black,g4h4,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . .
. . . . P P r P
. . . . . Q . .
P P P . . R R K
. . . . . . . .",
572,59,White,h2g1,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . .
. . . . P P . r
. . . . . Q . .
P P P . . R R K
. . . . . . . .",
572,60,Black,e6a2,". . k . . r . .
p p . . . . . p
. . p p q . . .
. . . . . . . .
. . . . P P . r
. . . . . Q . .
P P P . . R R .
. . . . . . K .","Oops.  0-1, set em up for the next game now..."
572,61,White,f3g3,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . r
. . . . . Q . .
q P P . . R R .
. . . . . . K .",
572,62,Black,a2b1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . r
. . . . . . Q .
q P P . . R R .
. . . . . . K .",
572,63,White,f2f1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . r
. . . . . . Q .
. P P . . R R .
. q . . . . K .",
572,64,Black,h4h1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . r
. . . . . . Q .
. P P . . . R .
. q . . . R K .",
572,65,White,g1h1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . .
. . . . . . Q .
. P P . . . R .
. q . . . R K r",
572,66,Black,b1f1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . .
. . . . . . Q .
. P P . . . R .
. q . . . R . K",
572,67,White,g2g1,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . .
. . . . . . Q .
. P P . . . R .
. . . . . q . K",
572,68,Black,f1f4,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P P . .
. . . . . . Q .
. P P . . . . .
. . . . . q R K",
572,69,White,g3h3,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . Q .
. P P . . . . .
. . . . . . R K",
572,70,Black,c8b8,". . k . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . . Q
. P P . . . . .
. . . . . . R K",
572,71,White,h3h7,". k . . . r . .
p p . . . . . p
. . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . . Q
. P P . . . . .
. . . . . . R K",
572,72,Black,a7a6,". k . . . r . .
p p . . . . . Q
. . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . . .
. P P . . . . .
. . . . . . R K",
572,73,White,g1g8,". k . . . r . .
. p . . . . . Q
p . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . . .
. P P . . . . .
. . . . . . R K",
572,74,Black,f4c1,". k . . . r R .
. p . . . . . Q
p . p p . . . .
. . . . . . . .
. . . . P q . .
. . . . . . . .
. P P . . . . .
. . . . . . . K",
573,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
573,2,Black,e7e6,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
573,3,White,g1f3,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R","I played this quickly but I had been thinking about whether or not to do it ever since I found out who my opponent was, i.e. about five minutes before the game. The point is that against the Winawer I play a slightly offbeat line, and pretty successfully, but I was afraid that it wouldn't hold up against a GM. This line is less ambitious, but it makes him think about how to make the game interesting."
573,4,Black,d7d5,"r n b q k b n r
p p p p . p p p
. . . . p . . .
. . . . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
573,5,White,b1c3,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
573,6,Black,g8f6,"r n b q k b n r
p p p . . p p p
. . . . p . . .
. . . p . . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R","This is what I wanted, and now I can go back into d4 lines."
573,7,White,e4e5,"r n b q k b . r
p p p . . p p p
. . . . p n . .
. . . p . . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R",
573,8,Black,f6d7,"r n b q k b . r
p p p . . p p p
. . . . p n . .
. . . p P . . .
. . . . . . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R",
573,9,White,d2d4,"r n b q k b . r
p p p n . p p p
. . . . p . . .
. . . p P . . .
. . . . . . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R",
573,10,Black,c7c5,"r n b q k b . r
p p p n . p p p
. . . . p . . .
. . . p P . . .
. . . P . . . .
. . N . . N . .
P P P . . P P P
R . B Q K B . R",
573,11,White,d4c5,"r n b q k b . r
p p . n . p p p
. . . . p . . .
. . p p P . . .
. . . P . . . .
. . N . . N . .
P P P . . P P P
R . B Q K B . R",
573,12,Black,f8c5,"r n b q k b . r
p p . n . p p p
. . . . p . . .
. . P p P . . .
. . . . . . . .
. . N . . N . .
P P P . . P P P
R . B Q K B . R",
573,13,White,f1d3,"r n b q k . . r
p p . n . p p p
. . . . p . . .
. . b p P . . .
. . . . . . . .
. . N . . N . .
P P P . . P P P
R . B Q K B . R",
573,14,Black,b8c6,"r n b q k . . r
p p . n . p p p
. . . . p . . .
. . b p P . . .
. . . . . . . .
. . N B . N . .
P P P . . P P P
R . B Q K . . R",
573,15,White,c1f4,"r . b q k . . r
p p . n . p p p
. . n . p . . .
. . b p P . . .
. . . . . . . .
. . N B . N . .
P P P . . P P P
R . B Q K . . R",
573,16,Black,f7f6,"r . b q k . . r
p p . n . p p p
. . n . p . . .
. . b p P . . .
. . . . . B . .
. . N B . N . .
P P P . . P P P
R . . Q K . . R",
573,17,White,d1e2,"r . b q k . . r
p p . n . . p p
. . n . p p . .
. . b p P . . .
. . . . . B . .
. . N B . N . .
P P P . . P P P
R . . Q K . . R","I was aware that black can probably equalize immediately now with 9... fe 10.Nxe5 Nxe5 11.Bxe5 Nxe5 12.Qxe5 Qf6. However I was also fairly confident that I would give him a hell of a time trying to beat me in the endgame, where I felt more confident of my abilities than in French-style complications that he is probably very familiar with. So this is a decision based mainly on off-the-board considerations."
573,18,Black,f6e5,"r . b q k . . r
p p . n . . p p
. . n . p p . .
. . b p P . . .
. . . . . B . .
. . N B . N . .
P P P . Q P P P
R . . . K . . R",
573,19,White,f3e5,"r . b q k . . r
p p . n . . p p
. . n . p . . .
. . b p p . . .
. . . . . B . .
. . N B . N . .
P P P . Q P P P
R . . . K . . R",
573,20,Black,d7e5,"r . b q k . . r
p p . n . . p p
. . n . p . . .
. . b p N . . .
. . . . . B . .
. . N B . . . .
P P P . Q P P P
R . . . K . . R",
573,21,White,f4e5,"r . b q k . . r
p p . . . . p p
. . n . p . . .
. . b p n . . .
. . . . . B . .
. . N B . . . .
P P P . Q P P P
R . . . K . . R",
573,22,Black,c6e5,"r . b q k . . r
p p . . . . p p
. . n . p . . .
. . b p B . . .
. . . . . . . .
. . N B . . . .
P P P . Q P P P
R . . . K . . R",
573,23,White,e2e5,"r . b q k . . r
p p . . . . p p
. . . . p . . .
. . b p n . . .
. . . . . . . .
. . N B . . . .
P P P . Q P P P
R . . . K . . R",
573,24,Black,e8g8,"r . b q k . . r
p p . . . . p p
. . . . p . . .
. . b p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . P P P
R . . . K . . R",He doesn't want to play the endgame either. Good.
573,25,White,h1f1,"r . b q . r k .
p p . . . . p p
. . . . p . . .
. . b p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . P P P
R . . . K . . R","This cost me a lot of time. I saw the more obvious 13.O-O-O first, but I didn't feel there was enough for the pawn yet. Then it hit me that it might be best to keep the pawn for one more move and let black decide what to do in the mean time. Nonetheless, the move is a mistake because in actual fact I do not get enough for the pawn even after 14.O-O-O."
573,26,Black,g7g6,"r . b q . r k .
p p . . . . p p
. . . . p . . .
. . b p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . P P P
R . . . K R . .","Definitely a creative response. I'm still not sure exactly what black's idea is, but I have a couple of guesses. One is that he wants to play ...Bd6 with tempo since I will not be able to reply Qh5.  There is also an idea that, strangely, he did not try to implement in the game.  In rough form it is to play ...Bxf2, Bc5, Bxf8, Bg7, etc. In any case, it seems to me that this is one of the more relavent things he can do with his time, compared to 13...a6, for example."
573,27,White,e1c1,"r . b q . r k .
p p . . . . . p
. . . . p . p .
. . b p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . P P P
R . . . K R . .",
573,28,Black,c5f2,"r . b q . r k .
p p . . . . . p
. . . . p . p .
. . b p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . P P P
. . K R . R . .",
573,29,White,c1b1,"r . b q . r k .
p p . . . . . p
. . . . p . p .
. . . p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . b P P
. . K R . R . .",
573,30,Black,c8d7,"r . b q . r k .
p p . . . . . p
. . . . p . p .
. . . p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . b P P
. K . R . R . .",
573,31,White,c3e4,"r . . q . r k .
p p . b . . . p
. . . . p . p .
. . . p Q . . .
. . . . . . . .
. . N B . . . .
P P P . . b P P
. K . R . R . .",This was my original idea and an interesting one. Unfortunately here I missed a straghtforward chance to beat a GM...
573,32,Black,d5e4,"r . . q . r k .
p p . b . . . p
. . . . p . p .
. . . p Q . . .
. . . . N . . .
. . . B . . . .
P P P . . b P P
. K . R . R . .","He played this quickly, presumably happy because in the ending he is not likely to lose, i.e. the old ""playing for two results""... yet Fritz found another spoiler."
573,33,White,d3c4,"r . . q . r k .
p p . b . . . p
. . . . p . p .
. . . . Q . . .
. . . . p . . .
. . . B . . . .
P P P . . b P P
. K . R . R . .",
573,34,Black,d8f6,"r . . q . r k .
p p . b . . . p
. . . . p . p .
. . . . Q . . .
. . B . p . . .
. . . . . . . .
P P P . . b P P
. K . R . R . .",
573,35,White,e5f6,"r . . . . r k .
p p . b . . . p
. . . . p q p .
. . . . Q . . .
. . B . p . . .
. . . . . . . .
P P P . . b P P
. K . R . R . .",
573,36,Black,f8f6,"r . . . . r k .
p p . b . . . p
. . . . p Q p .
. . . . . . . .
. . B . p . . .
. . . . . . . .
P P P . . b P P
. K . R . R . .",
573,37,White,d1d7,"r . . . . . k .
p p . b . . . p
. . . . p r p .
. . . . . . . .
. . B . p . . .
. . . . . . . .
P P P . . b P P
. K . R . R . .","Reaching an interesting endgame. White can try to take advantage of his active rook to recover material, but I chose another plan. Basically it consists of playing like a pansy and holding the fort at e2. Since black's extra pawn is crippled, I think this offers excellent chances of getting a draw."
573,38,Black,e4e3,"r . . . . . k .
p p . R . . . p
. . . . p r p .
. . . . . . . .
. . B . p . . .
. . . . . . . .
P P P . . b P P
. K . . . R . .",
573,39,White,c2c3,"r . . . . . k .
p p . R . . . p
. . . . p r p .
. . . . . . . .
. . B . . . . .
. . . . p . . .
P P P . . b P P
. K . . . R . .",Sticking to the plan. I wasn't even interested in surrendering the d-file for a pawn.
573,40,Black,a8c8,"r . . . . . k .
p p . R . . . p
. . . . p r p .
. . . . . . . .
. . B . . . . .
. . P . p . . .
P P . . . b P P
. K . . . R . .",
573,41,White,c4e2,". . r . . . k .
p p . R . . . p
. . . . p r p .
. . . . . . . .
. . B . . . . .
. . P . p . . .
P P . . . b P P
. K . . . R . .",
573,42,Black,f6f7,". . r . . . k .
p p . R . . . p
. . . . p r p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P . . B b P P
. K . . . R . .",
573,43,White,d7f7,". . r . . . k .
p p . R . r . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P . . B b P P
. K . . . R . .",
573,44,Black,g8f7,". . r . . . k .
p p . . . R . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P . . B b P P
. K . . . R . .",
573,45,White,b1c2,". . r . . . . .
p p . . . k . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P . . B b P P
. K . . . R . .",
573,46,Black,f7e7,". . r . . . . .
p p . . . k . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P K . B b P P
. . . . . R . .",
